,净值日期,累计净值,单位净值,日增长率,复权净值,相对净值
3497,2019-12-31,3.0764,1.1851,0.3472,4.626539951446839,0.0348270902508065
3498,2020-01-02,3.0917,1.2004,1.291,4.686268582220017,0.048186707985944335
3499,2020-01-03,3.0896,1.1983,-0.1749,4.678072298469714,0.04635342943367685
3500,2020-01-06,3.0852,1.1939,-0.3672,4.660894416989733,0.04251121964079639
3501,2020-01-07,3.0936,1.2023,0.7036,4.6936884701076735,0.049846328582189146
3502,2020-01-08,3.0805,1.1892,-1.0896,4.64254604053738,0.03840720298595753
3503,2020-01-09,3.0947,1.2034,1.1941,4.697982682807437,0.050806823396812875
3504,2020-01-10,3.0943,1.203,-0.0332,4.696422952556745,0.050457955531445095
3505,2020-01-13,3.1054,1.2141,0.9227,4.7397568471399865,0.06015053108713389
3506,2020-01-14,3.1016,1.2103,-0.313,4.724921408208439,0.05683225992483126
3507,2020-01-15,3.0952,1.2039,-0.5288,4.699936023801833,0.05124373093434878
3508,2020-01-16,3.0904,1.1991,-0.3987,4.681197378874935,0.0470524221791136
3509,2020-01-17,3.0919,1.2006,0.1251,4.687053556795907,0.04836228475925951
3510,2020-01-20,3.1003,1.209,0.6997,4.719848870532807,0.05569767566571997
3511,2020-01-21,3.0807,1.1894,-1.6212,4.64333068064373,0.03858270494782731
3512,2020-01-22,3.0855,1.1942,0.4036,4.662071163270808,0.042774424744996736
3513,2020-01-23,3.0503,1.159,-2.9476,4.524651953662238,0.012037605801213281
3514,2020-02-03,2.9635,1.0722,-7.4892,4.185791719548566,-0.06375591457245111
3515,2020-02-04,2.9906,1.0993,2.5275,4.291587605260156,-0.04009234531326982
3516,2020-02-05,3.0021,1.1108,1.0461,4.3364819031987825,-0.03005075133759185
3517,2020-02-06,3.0217,1.1304,1.7645,4.412999126380725,-0.01293599684494373
3518,2020-02-07,3.0216,1.1303,-0.0088,4.4126107824576035,-0.013022858477221294
3519,2020-02-10,3.0259,1.1346,0.3804,4.429396353874072,-0.009268397430868713
3520,2020-02-11,3.036,1.1447,0.8902,4.468826840216259,-0.0004489047047982445
3521,2020-02-12,3.0448,1.1535,0.7688,4.503183180963841,0.007235644115831128
3522,2020-02-13,3.0381,1.1468,-0.5808,4.477028693048803,0.0013856194948063426
3523,2020-02-14,3.0458,1.1545,0.6714,4.507087463693933,0.008108922544094614
3524,2020-02-17,3.0704,1.1791,2.1308,4.603124483370324,0.029589707465664358
3525,2020-02-18,3.065,1.1737,-0.458,4.582042173236488,0.024874186605471485
3526,2020-02-19,3.0633,1.172,-0.1448,4.575407376169641,0.023390168783266788
3527,2020-02-20,3.0888,1.1975,2.1758,4.67495908986034,0.04565709207565297
3528,2020-02-21,3.0903,1.199,0.1253,4.680816813599935,0.0469673004120238
3529,2020-02-24,3.0856,1.1943,-0.392,4.662468011690623,0.04286318859440864
3530,2020-02-25,3.0831,1.1918,-0.2093,4.652709466142155,0.040680475940680576
3531,2020-02-26,3.0692,1.1779,-1.1663,4.598444915638539,0.02854301954978443
3532,2020-02-27,3.0726,1.1813,0.2886,4.6117160276650715,0.03151139470420504
3533,2020-02-28,3.0328,1.1415,-3.3692,4.45633809126098,-0.003242287206169061
3534,2020-03-02,3.0675,1.1762,3.0399,4.591806312897223,0.027058150505050726
3535,2020-03-03,3.0734,1.1821,0.5016,4.614838813362715,0.032209874187983926
3536,2020-03-04,3.0798,1.1885,0.5414,4.639823550698261,0.0377982584468378
3537,2020-03-05,3.1049,1.2136,2.1119,4.737811984265458,0.05971551986697671
3538,2020-03-06,3.0862,1.1949,-1.5409,4.6648070393999115,0.04338636342134639
3539,2020-03-09,3.0474,1.1561,-3.2471,4.513336090023556,0.009506564814691731
3540,2020-03-10,3.0708,1.1795,2.024,4.604686012485633,0.029938977686541055
3541,2020-03-11,3.0559,1.1646,-1.2632,4.546519618775915,0.016928788520404765
3542,2020-03-12,3.0345,1.1432,-1.8375,4.462977320780907,-0.0017572779686577525
3543,2020-03-13,3.0193,1.128,-1.3296,4.403637574323804,-0.015029913200786454
3544,2020-03-16,2.9732,1.0819,-4.0869,4.223665310298765,-0.05528465567818348
3545,2020-03-17,2.9682,1.0769,-0.4621,4.204147752899875,-0.0596501852842945
3546,2020-03-18,2.9479,1.0566,-1.885,4.124899567757712,-0.07737577929168556
3547,2020-03-19,2.9348,1.0435,-1.2398,4.073759062916652,-0.08881447438002717
3548,2020-03-20,2.9525,1.0612,1.6962,4.1428581641418445,-0.07335894549446119
3549,2020-03-23,2.9186,1.0273,-3.1945,4.010514560088334,-0.10296049398064056
3550,2020-03-24,2.9447,1.0534,2.5406,4.112405693001938,-0.08017030829071259
3551,2020-03-25,2.9713,1.08,2.5252,4.2162521615616235,-0.056942768915669614
3552,2020-03-26,2.9646,1.0733,-0.6204,4.190094533151295,-0.06279349597731687
3553,2020-03-27,2.9679,1.0766,0.3075,4.202979073840734,-0.05991158597744727
3554,2020-03-30,2.9579,1.0666,-0.9289,4.163937601223828,-0.06864406725530277
3555,2020-03-31,2.9612,1.0699,0.3094,4.176820824162014,-0.06576245199939067
3556,2020-04-01,2.9582,1.0669,-0.2804,4.165109018571064,-0.0683820540839844
3557,2020-04-02,2.9743,1.053,1.509,4.227960513661301,-0.054323939280111706
3558,2020-04-03,2.9686,1.0473,-0.5413,4.205074563400853,-0.05944288379678846
3559,2020-04-07,2.9913,1.07,2.1675,4.296219554562567,-0.039056308303083646
3560,2020-04-08,2.9865,1.0652,-0.4486,4.2769467136407995,-0.04336710170403603
3561,2020-04-09,2.9899,1.0686,0.3192,4.290598727550742,-0.040313529492675165
3562,2020-04-10,2.9835,1.0622,-0.5989,4.26490233177144,-0.04606109176454361
3563,2020-04-13,2.9792,1.0579,-0.4048,4.247638007132429,-0.049922636465080716
3564,2020-04-14,2.9983,1.077,1.8055,4.324329111351205,-0.03276898966645773
3565,2020-04-15,2.9908,1.0695,-0.6964,4.294214483419756,-0.0395047864224204
3566,2020-04-16,2.9922,1.0709,0.1309,4.299835610178553,-0.03824749818784725
3567,2020-04-17,3.0021,1.0808,0.9245,4.339587590394653,-0.02935609630859402
3568,2020-04-20,3.0057,1.0844,0.3331,4.354042756658258,-0.026122881465397957
3569,2020-04-21,2.9936,1.0723,-1.1158,4.305460347579465,-0.03698940235400702
3570,2020-04-22,3.0019,1.0806,0.774,4.33878461066973,-0.029535700328226944
3571,2020-04-23,2.9993,1.078,-0.2406,4.328345494896459,-0.03187063743323731
3572,2020-04-24,2.9906,1.0693,-0.8071,4.293411418407149,-0.03968440951851376
3573,2020-04-27,2.9974,1.0761,0.6359,4.3207132216168,-0.033577762678641945
3574,2020-04-28,3.0045,1.0832,0.6598,4.3492212874530285,-0.027201308756795443
3575,2020-04-29,3.0092,1.0879,0.4339,4.368092558619288,-0.022980335235491093
3576,2020-04-30,3.0216,1.1003,1.1398,4.4178800776024305,-0.011844265096505154
3577,2020-05-06,3.0278,1.1065,0.5635,4.442774831839721,-0.006276007530323859
3578,2020-05-07,3.0248,1.1035,-0.2711,4.430730469270603,-0.008969993273909118
3579,2020-05-08,3.0362,1.1149,1.0331,4.476504345748638,0.0012683377255781386
3580,2020-05-11,3.0353,1.114,-0.0807,4.472891806741619,0.0004603141770336383
3581,2020-05-12,3.0353,1.114,0.0,4.472891806741619,0.0004603141770336383
3582,2020-05-13,3.0374,1.1161,0.1885,4.481323207797327,0.0023461818692572705
3583,2020-05-14,3.026,1.1047,-1.0214,4.4355509725528846,-0.007891782032355363
3584,2020-05-15,3.0228,1.1015,-0.2897,4.422701181385398,-0.010765919539807763
3585,2020-05-18,3.0255,1.1042,0.2451,4.433541221980974,-0.008341306808599801
3586,2020-05-19,3.0344,1.1131,0.806,4.4692755642301405,-0.0003485377414771497
3587,2020-05-20,3.0289,1.1076,-0.4941,4.447192873667279,-0.005287815616496544
3588,2020-05-21,3.0232,1.1019,-0.5146,4.4243076191393875,-0.010406604517334026
3589,2020-05-22,2.9994,1.0781,-2.1599,4.328746998873596,-0.03178083226636409
3590,2020-05-25,3.0008,1.0795,0.1299,4.3343700412251325,-0.030523115567478186
3591,2020-05-26,3.0125,1.0912,1.0838,4.38134594373193,-0.02001592509399852
3592,2020-05-27,3.0053,1.084,-0.6598,4.352437823195187,-0.026481860020228398
3593,2020-05-28,3.0085,1.0872,0.2952,4.365286219649259,-0.023608034471008107
3594,2020-05-29,3.012,1.0907,0.3219,4.379338075990311,-0.020465028733970127
3595,2020-06-01,3.0398,1.1185,2.5488,4.490958644871151,0.004501358613658318
3596,2020-06-02,3.0438,1.1225,0.3576,4.507018312985211,0.00809345547206081
3597,2020-06-03,3.044,1.1227,0.0178,4.507820562244922,0.008272896107134917
3598,2020-06-04,3.0437,1.1224,-0.0267,4.506616974154803,0.008003687243874374
3599,2020-06-05,3.0488,1.1275,0.4544,4.527095041685363,0.012584055998710576
3600,2020-06-08,3.0545,1.1332,0.5055,4.5499795071210825,0.01770266840178409
3601,2020-06-09,3.0612,1.1399,0.5912,4.576878985967182,0.02371932657737545
3602,2020-06-10,3.0599,1.1386,-0.114,4.5716613439231795,0.022552286545077176
3603,2020-06-11,3.0492,1.1279,-0.9398,4.52869687061299,0.012942340156126613
3604,2020-06-12,3.05,1.1287,0.0709,4.5319077166942545,0.013660516275297341
3605,2020-06-15,3.0374,1.1161,-1.1163,4.481318030852797,0.0023450239321162235
3606,2020-06-16,3.0535,1.1322,1.4425,4.545961043447848,0.016803850902336968
3607,2020-06-17,3.0544,1.1331,0.0795,4.549575082477389,0.017612209963804352
3608,2020-06-18,3.062,1.1407,0.6707,4.580089082555565,0.024437335056031587
3609,2020-06-19,3.0773,1.156,1.3413,4.641521817419882,0.03817811303113793
3610,2020-06-22,3.0786,1.1573,0.1125,4.646743529464479,0.03934606340829793
3611,2020-06-23,3.0839,1.1626,0.458,4.668025614829427,0.044106268378707944
3612,2020-06-24,3.0902,1.1689,0.5419,4.693321645636187,0.049764280247052164
3613,2020-06-29,3.0822,1.1609,-0.6844,4.661200552293454,0.042579693513041444
3614,2020-06-30,3.0978,1.1765,1.3438,4.7238377653151735,0.056589879434469796
3615,2020-07-01,3.1202,1.1989,1.904,4.813779636366774,0.07670735073890195
3616,2020-07-02,3.1439,1.2226,1.9768,4.908938432218473,0.09799170164830866
3617,2020-07-03,3.1663,1.245,1.8322,4.998880002173579,0.11810910560590894
3618,2020-07-06,3.2332,1.3119,5.3735,5.267494819090377,0.17819069839564255
3619,2020-07-07,3.2401,1.3188,0.526,5.295201841838793,0.18438798146920377
3620,2020-07-08,3.2604,1.3391,1.5393,5.376710883790217,0.20261926566795913
3621,2020-07-09,3.2784,1.3571,1.3442,5.448984631490125,0.21878487383706788
3622,2020-07-10,3.2565,1.3352,-1.6137,5.36105436649177,0.1991173423279592
3623,2020-07-13,3.2835,1.3622,2.0222,5.469465607890966,0.22336589322451506
3624,2020-07-14,3.2717,1.3504,-0.8662,5.422089096795414,0.2127690978574043
3625,2020-07-15,3.2568,1.3355,-1.1034,5.362261765701374,0.19938740363164573
3626,2020-07-16,3.1987,1.2774,-4.3504,5.128981929846301,0.14720925402405458
3627,2020-07-17,3.2069,1.2856,0.6419,5.161904864853984,0.1545731902256349
3628,2020-07-20,3.2432,1.3219,2.8236,5.307656410618001,0.18717371882484585
3629,2020-07-21,3.2461,1.3248,0.2194,5.319301408782897,0.18977837796394761
3630,2020-07-22,3.2524,1.3311,0.4755,5.34459468698166,0.19543577415116628
3631,2020-07-23,3.2526,1.3313,0.015,5.345396376184707,0.19561508951728904
3632,2020-07-24,3.197,1.2757,-4.1764,5.122151241929729,0.14568142091868896
3633,2020-07-27,3.203,1.2817,0.4703,5.146240719220525,0.15106956064126953
3634,2020-07-28,3.2137,1.2924,0.8348,5.189201536744577,0.1606786893335028
3635,2020-07-29,3.2433,1.322,2.2903,5.308049819540638,0.18726171335530784
3636,2020-07-30,3.2372,1.3159,-0.4614,5.283558477673277,0.18178368780988644
3637,2020-07-31,3.2478,1.3265,0.8055,5.326117541210935,0.19130295541519493
3638,2020-08-03,3.2681,1.3468,1.5303,5.407623117944086,0.20953346454191366
3639,2020-08-04,3.2691,1.3478,0.0743,5.411640981920717,0.21043214790606815
3640,2020-08-05,3.2692,1.3479,0.0074,5.412041443353379,0.21052171988501311
3641,2020-08-06,3.2653,1.344,-0.2893,5.396384407457758,0.20701968054938572
3642,2020-08-07,3.2508,1.3295,-1.0789,5.3381628160856955,0.19399714521593833
3643,2020-08-10,3.2552,1.3339,0.331,5.355832135006938,0.1979492757666029
3644,2020-08-11,3.2437,1.3224,-0.8621,5.309659506171044,0.18762175506021903
3645,2020-08-12,3.2346,1.3133,-0.6881,5.273123739109081,0.17944972976364965
3646,2020-08-13,3.2316,1.3103,-0.2284,5.261079924488956,0.17675586658086961
3647,2020-08-14,3.2507,1.3294,1.4577,5.337770686548232,0.19390943684801912
3648,2020-08-17,3.2801,1.3588,2.2115,5.4558154852812475,0.22031274404391327
3649,2020-08-18,3.2795,1.3582,-0.0442,5.453404014836753,0.21977336581104584
3650,2020-08-19,3.2601,1.3388,-1.4284,5.375507591888825,0.20235012305380085
3651,2020-08-20,3.2437,1.3224,-1.225,5.309657623888187,0.18762133404639184
3652,2020-08-21,3.2546,1.3333,0.8243,5.353425131681897,0.19741089670293618
3653,2020-08-24,3.2646,1.3433,0.75,5.393575820169511,0.2063914784282082
3654,2020-08-25,3.2662,1.3449,0.12,5.4000481111537155,0.20783914820232224
3655,2020-08-26,3.2511,1.3298,-1.12,5.339567572308794,0.19431134974245623
3656,2020-08-27,3.2578,1.3365,0.5,5.366265410170337,0.20028290649116834
3657,2020-08-28,3.2878,1.3665,2.24,5.4864697553581525,0.22716924359657048
3658,2020-08-31,3.2802,1.3589,-0.56,5.455745524728147,0.22029709583242962
3659,2020-09-01,3.2869,1.3656,0.49,5.482478677799314,0.2262765516020084
3660,2020-09-02,3.2873,1.366,0.03,5.4841234214026535,0.22664443456748898
3661,2020-09-03,3.2801,1.3588,-0.53,5.455057567269219,0.22014321906428122
3662,2020-09-04,3.2674,1.3461,-0.93,5.404325531893615,0.20879588712698338
3663,2020-09-07,3.2401,1.3188,-2.03,5.2946177235961756,0.18425733061830574
3664,2020-09-08,3.2467,1.3254,0.5,5.321090812214156,0.19017861727139723
3665,2020-09-09,3.2172,1.2959,-2.23,5.202430487101781,0.16363763410624513
3666,2020-09-10,3.2164,1.2951,-0.06,5.19930902880952,0.16293945152578135
3667,2020-09-11,3.2284,1.3071,0.93,5.2476626027774484,0.1737547884249712
3668,2020-09-14,3.2343,1.313,0.45,5.271277084489947,0.17903668497288358
3669,2020-09-15,3.2443,1.323,0.76,5.311338790332071,0.18799736377867757
3670,2020-09-16,3.2366,1.3153,-0.58,5.280533025348145,0.18110697906876125
3671,2020-09-17,3.2302,1.3089,-0.49,5.254658413523939,0.17531955487132422
3672,2020-09-18,3.258,1.3367,2.12,5.366057171890647,0.20023632943459652
3673,2020-09-21,3.2458,1.3245,-0.91,5.3172260516264425,0.18931417883674173
3674,2020-09-22,3.2309,1.3096,-1.12,5.257673119848226,0.17599386003377016
3675,2020-09-23,3.2352,1.3139,0.33,5.275023441143726,0.17987463977188178
3676,2020-09-24,3.2113,1.29,-1.82,5.17901801451491,0.15840092132803357
3677,2020-09-25,3.213,1.2917,0.13,5.18575073793378,0.15990684252576018
3678,2020-09-28,3.2161,1.2948,0.24,5.1981965397048215,0.162690618947822
3679,2020-09-29,3.2187,1.2974,0.2,5.2085929327842315,0.16501600018571771
3680,2020-09-30,3.2174,1.2961,-0.1,5.203384339851447,0.16385098418553198
3681,2020-10-09,3.2423,1.321,1.92,5.303289319176596,0.18619692308189437
3682,2020-10-12,3.2803,1.359,2.88,5.456024051568881,0.22035939446665276
3683,2020-10-13,3.2846,1.3633,0.32,5.473483328533902,0.22426454452894623
3684,2020-10-14,3.2759,1.3546,-0.64,5.438453035231285,0.21642925144396102
3685,2020-10-15,3.2736,1.3523,-0.17,5.429207665071392,0.21436132171650615
3686,2020-10-16,3.272,1.3507,-0.12,5.422692615873306,0.2129040881304463
3687,2020-10-19,3.2623,1.341,-0.72,5.383649229039018,0.20417117869590712
3688,2020-10-20,3.2723,1.351,0.75,5.424026598256811,0.21320246253612643
3689,2020-10-21,3.272,1.3507,-0.02,5.422941792937159,0.21295982204361918
3690,2020-10-22,3.2679,1.3466,-0.3,5.406672967558348,0.20932094257748826
3691,2020-10-23,3.2519,1.3306,-1.19,5.342333559244403,0.19493002336081605
3692,2020-10-26,3.2446,1.3233,-0.55,5.312950724668559,0.18835790823233162
3693,2020-10-27,3.2469,1.3256,0.17,5.321982740900496,0.1903781166763267
3694,2020-10-28,3.2572,1.3359,0.78,5.36349420627952,0.1996630659864021
3695,2020-10-29,3.2668,1.3455,0.72,5.402111364564733,0.20830064006150426
3696,2020-10-30,3.2461,1.3248,-1.54,5.318918849550436,0.18969281020455717
3697,2020-11-02,3.2528,1.3315,0.51,5.346045335683144,0.19576024353660046
3698,2020-11-03,3.268,1.3467,1.14,5.406990252509932,0.20939191031291773
3699,2020-11-04,3.2775,1.3562,0.71,5.445379883302753,0.21797859287613958
3700,2020-11-05,3.2967,1.3754,1.42,5.522704277645651,0.23527388889498066
3701,2020-11-06,3.2968,1.3755,0.01,5.523256548073416,0.23539741628387015
3702,2020-11-09,3.3223,1.401,1.85,5.625436794212774,0.2582522684851218
3703,2020-11-10,3.3148,1.3935,-0.54,5.595059435524026,0.2514577062353022
3704,2020-11-11,3.3012,1.3799,-0.98,5.54022785305589,0.23919342071419614
3705,2020-11-12,3.3025,1.3812,0.09,5.54521405812364,0.24030869479283887
3706,2020-11-13,3.2886,1.3673,-1.01,5.489207396136591,0.22778157697543108
3707,2020-11-16,3.3012,1.3799,0.92,5.539708104181048,0.2390771674836052
3708,2020-11-17,3.2985,1.3772,-0.2,5.528628687972685,0.2365990131486379
3709,2020-11-18,3.2976,1.3763,-0.07,5.524758647891105,0.23573339383943387
3710,2020-11-19,3.3072,1.3859,0.7,5.563431958426341,0.2443835275963097
3711,2020-11-20,3.3112,1.3899,0.29,5.579565911105777,0.24799223982633886
3712,2020-11-23,3.3274,1.4061,1.17,5.644846832265715,0.26259374903230714
3713,2020-11-24,3.3192,1.3979,-0.58,5.6121067206385735,0.2552707052879196
3714,2020-11-25,3.3022,1.3809,-1.22,5.5436390186467825,0.23995640268340693
3715,2020-11-26,3.3042,1.3829,0.14,5.551400113272888,0.24169234164716372
3716,2020-11-27,3.3208,1.3995,1.2,5.618016914632163,0.2565926497469297
3717,2020-11-30,3.3154,1.3941,-0.39,5.596106648665097,0.25169193841291665
3718,2020-12-01,3.3435,1.4222,2.02,5.709148002968132,0.2769761155688576
3719,2020-12-02,3.3436,1.4223,0.01,5.709718917768429,0.2771038131804144
3720,2020-12-03,3.3408,1.4195,-0.2,5.698299479932892,0.2745496055540536
3721,2020-12-04,3.343,1.4217,0.15,5.706846929152792,0.2764614299623847
3722,2020-12-07,3.3314,1.4101,-0.82,5.660050784333739,0.26599444623669327
3723,2020-12-08,3.3278,1.4065,-0.26,5.645334652294471,0.26270286067647775
3724,2020-12-09,3.3098,1.3885,-1.28,5.573074368745101,0.24654026405981871
3725,2020-12-10,3.3091,1.3878,-0.05,5.570287831560729,0.2459169939277889
3726,2020-12-11,3.2945,1.3732,-1.05,5.511799809329342,0.23283486549154728
3727,2020-12-14,3.3064,1.3851,0.87,5.559752467670507,0.2435605288213237
3728,2020-12-15,3.309,1.3877,0.19,5.5703159973590815,0.24592329382608427
3729,2020-12-16,3.3113,1.39,0.17,5.579785534554592,0.2480413634255886
3730,2020-12-17,3.3281,1.4068,1.21,5.647300939522703,0.2631426639230383
3731,2020-12-18,3.3234,1.4021,-0.33,5.628664846422278,0.25897429313209225
3732,2020-12-21,3.3356,1.4143,0.87,5.677634230586151,0.2699273694823414
3733,2020-12-22,3.3138,1.3925,-1.54,5.590198663435125,0.2503704879923134
3734,2020-12-23,3.3249,1.4036,0.8,5.634920252742606,0.2603734518962519
3735,2020-12-24,3.3229,1.4016,-0.14,5.627031364388766,0.2586089290635971
3736,2020-12-25,3.3338,1.4125,0.78,5.670922209030999,0.2684260787102932
3737,2020-12-28,3.3397,1.4184,0.42,5.694740082308929,0.2737534682408765
3738,2020-12-29,3.3341,1.4128,-0.39,5.672530595987924,0.268785829714737
3739,2020-12-30,3.353,1.4317,1.34,5.748542505974163,0.2857875598329146
3740,2020-12-31,3.3787,1.4574,1.8,5.852016271081697,0.308931735909907
3741,2021-01-04,3.3934,1.4721,1.01,5.911121635419622,0.32215194644259704
3742,2021-01-05,3.4198,1.4985,1.79,6.016930712693633,0.3458184662839195
3743,2021-01-06,3.4329,1.5116,0.87,6.0692780098940675,0.3575270869405895
3744,2021-01-07,3.4579,1.5366,1.65,6.169421097057319,0.3799262838751092
3745,2021-01-08,3.4529,1.5316,-0.33,6.14906200743703,0.3753725271383213
3746,2021-01-11,3.4383,1.517,-0.95,6.090645918366379,0.3623064881305073
3747,2021-01-12,3.4791,1.5578,2.69,6.254484293570434,0.398952532661218
3748,2021-01-13,3.4741,1.5528,-0.32,6.234469943831009,0.394475884556702
3749,2021-01-14,3.4457,1.5244,-1.83,6.1203791438589015,0.3689569758693144
3750,2021-01-15,3.4422,1.5209,-0.23,6.106302271828026,0.36580837482481504
3751,2021-01-18,3.4581,1.5368,1.05,6.170418445682221,0.3801493627604756
3752,2021-01-19,3.4366,1.5153,-1.4,6.084032587442669,0.36082727168182893
3753,2021-01-20,3.4468,1.5255,0.67,6.124795605778535,0.36994481440209703
3754,2021-01-21,3.4702,1.5489,1.53,6.218504978546947,0.3909049700624493
3755,2021-01-22,3.4715,1.5502,0.08,6.223479782529784,0.39201769403849923
3756,2021-01-25,3.4862,1.5649,0.95,6.2826028404638175,0.405241862131865
3757,2021-01-26,3.4563,1.535,-1.91,6.162605126210958,0.3784017425651463
3758,2021-01-27,3.46,1.5387,0.24,6.177395378513864,0.38170990674730265
3759,2021-01-28,3.4201,1.4988,-2.59,6.017400838210355,0.34592362016254735
3760,2021-01-29,3.413,1.4917,-0.47,5.989119054270766,0.33959777914778344
