,净值日期,复权净值,复权净值临时,日增长率,相对净值
375,2019/7/16,1.229481956,1.162736956,-0.001457376,0.089714842
376,2019/7/17,1.226484766,1.159939766,-0.002437766,0.087058372
377,2019/7/18,1.224017337,1.157417337,-0.002011789,0.084871439
378,2019/7/19,1.226005277,1.160075277,0.001624111,0.086633391
379,2019/7/22,1.235393518,1.168788518,0.007657586,0.09495438
380,2019/7/23,1.240365594,1.173320594,0.00402469,0.099361232
381,2019/7/24,1.246763549,1.179238549,0.005158121,0.10503187
382,2019/7/25,1.246423293,1.179663293,-0.000272911,0.104730294
383,2019/7/26,1.250604669,1.183079669,0.003354699,0.108436332
384,2019/7/29,1.250433089,1.183123089,-0.000137198,0.108284257
385,2019/7/30,1.252507491,1.185452491,0.001658947,0.110122842
386,2019/7/31,1.244761643,1.178561643,-0.006184273,0.10325754
387,2019/8/1,1.237866476,1.171966476,-0.005539348,0.097146213
388,2019/8/2,1.231855929,1.166810929,-0.004855569,0.091818943
389,2019/8/5,1.216102346,1.153152346,-0.012788495,0.077856222
390,2019/8/6,1.219259348,1.155024348,0.002596,0.080654337
391,2019/8/7,1.222704867,1.157929867,0.002825912,0.083708171
392,2019/8/8,1.23931412,1.17308412,0.013584024,0.098429289
393,2019/8/9,1.232688502,1.166993502,-0.005346198,0.092556869
394,2019/8/12,1.236625426,1.171540426,0.003193771,0.096046245
395,2019/8/13,1.242092652,1.175547652,0.004421084,0.100891958
396,2019/8/14,1.230186119,1.165571119,-0.009585865,0.090338956
397,2019/8/15,1.233204845,1.168679845,0.002453878,0.093014515
398,2019/8/16,1.242144223,1.176534223,0.007248899,0.100937667
399,2019/8/19,1.258026578,1.191426578,0.012786241,0.115014521
400,2019/8/20,1.253480669,1.187245669,-0.003613524,0.11098539
401,2019/8/21,1.25710082,1.19031582,0.002888078,0.114194002
402,2019/8/22,1.258356278,1.191731278,0.000998693,0.11530674
403,2019/8/23,1.249711255,1.185021255,-0.006870092,0.107644481
404,2019/8/26,1.252969394,1.187374394,0.002607113,0.110532236
405,2019/8/27,1.258791355,1.193051355,0.004646531,0.115692358
406,2019/8/28,1.261150361,1.195195361,0.001874024,0.117783193
407,2019/8/29,1.266099016,1.199174016,0.003923922,0.122169287
